q_strict,bic_impl,num_params,lnpZ_det_expected,lnpZ_observed,lnpZ_abs_err,scf,s_laplace_post,rank_F,rmse_Z,rmse_X,mstep_q_n_iters,mstep_q_n_decreased,mstep_q_min_diff,mstep_q_history,nan_occurred,nan_count,q_bic_failed,numerics_mode,runtime_s,sum_log_det_A_post,slogdet_sign_all_pos,n_slogdet_sign_violations,min_eig_A,max_eig_A,mean_log_det_A_per_node,max_abs_asym_A,n_A_evaluated,scenario,n,d,K_TRUE,trial,k_est,family_x,family_y,L,num_iter,seed_data,seed_model,x_hash,y_hash,hash_version,n_warnings,warning_details,internal_retry,internal_retry_detected,internal_retry_indices,internal_retry_max_index,internal_retry_n_resets,implementation_lineage
-2973.2709770837105,6179.686312298381,54,-425.6815599614018,-425.68155996140166,1.1368683772161603e-13,5328.3231923755775,6175.231383193507,4,0.43780316721135937,1.1449232206861122,8,0,3.5961463107983036,"[{""iteration"": 1, ""q_before"": -4020.0841989790597, ""q_after"": -3399.0829517682587, ""q_diff"": 621.001247210801, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3136.5445376270745, ""q_after"": -3018.098167510765, ""q_diff"": 118.44637011630948, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3010.4898618195357, ""q_after"": -2997.7290143312675, ""q_diff"": 12.760847488268155, ""decreased"": false}, {""iteration"": 4, ""q_before"": -2999.069272935233, ""q_after"": -2993.986350306801, ""q_diff"": 5.082922628432243, ""decreased"": false}, {""iteration"": 5, ""q_before"": -2987.4050871743707, ""q_after"": -2981.8907085324086, ""q_diff"": 5.514378641962139, ""decreased"": false}, {""iteration"": 6, ""q_before"": -2976.7895775873535, ""q_after"": -2973.193431276555, ""q_diff"": 3.5961463107983036, ""decreased"": false}, {""iteration"": 7, ""q_before"": -2984.43019337843, ""q_after"": -2978.8533336735054, ""q_diff"": 5.576859704924573, ""decreased"": false}, {""iteration"": 8, ""q_before"": -2977.8018146701693, ""q_after"": -2973.2709770837105, ""q_diff"": 4.5308375864588015, ""decreased"": false}]",False,0,False,consistent,8.36,846.9081908179293,True,0,4.100257985523498,66.4896627706681,11.292109210905725,3.552713678800501e-15,375,A,75,15,3,2,4,poisson,bernoulli,5,8,150002,151024,5dde5a52ac8d4328578b1399980374a478b758447695d61c97d6721cf07c1cad,6de5c6f724b57435ea2ecf2afdd0b25d51354ec37a96e8d11151be17f7e6ecfb,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3042.9707458283638,6366.578219036588,65,-532.1019499517522,-532.1019499517522,0.0,5302.374319133083,6249.741553426787,5,0.506071082901945,1.1134460211590265,8,0,3.911047030971531,"[{""iteration"": 1, ""q_before"": -4016.0234290169037, ""q_after"": -3485.1804956864007, ""q_diff"": 530.842933330503, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3169.069028674372, ""q_after"": -3091.1936338835785, ""q_diff"": 77.87539479079351, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3090.949363346319, ""q_after"": -3074.83501783246, ""q_diff"": 16.114345513859007, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3063.826616420178, ""q_after"": -3056.4362652826767, ""q_diff"": 7.390351137501511, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3060.2959871282083, ""q_after"": -3054.2500643711164, ""q_diff"": 6.04592275709183, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3057.850841636313, ""q_after"": -3053.9397946053414, ""q_diff"": 3.911047030971531, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3069.713603355891, ""q_after"": -3064.60948237339, ""q_diff"": 5.104120982500717, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3048.0304697800716, ""q_after"": -3042.9707458283638, ""q_diff"": 5.059723951707838, ""decreased"": false}]",False,0,False,consistent,8.55,947.3672342937036,True,0,3.1875348068202904,62.39696746759072,12.63156312391605,5.329070518200751e-15,375,A,75,15,3,2,5,poisson,bernoulli,5,8,150002,151025,5dde5a52ac8d4328578b1399980374a478b758447695d61c97d6721cf07c1cad,6de5c6f724b57435ea2ecf2afdd0b25d51354ec37a96e8d11151be17f7e6ecfb,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3122.1803559688633,6568.17232045295,75,-638.5223399421027,-638.5223399421027,0.0,5291.127640568744,6350.669450416011,6,0.7312724263662551,1.127112514035149,8,0,6.827060422198883,"[{""iteration"": 1, ""q_before"": -4173.143818948456, ""q_after"": -3554.462263372604, ""q_diff"": 618.6815555758521, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3277.100873644572, ""q_after"": -3204.3615545783196, ""q_diff"": 72.73931906625239, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3171.4809853363504, ""q_after"": -3153.3670201339273, ""q_diff"": 18.11396520242306, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3137.0632015404426, ""q_after"": -3123.32240056675, ""q_diff"": 13.740800973692785, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3128.4357462055204, ""q_after"": -3121.443479553189, ""q_diff"": 6.992266652331637, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3137.6716288950556, ""q_after"": -3130.8445684728567, ""q_diff"": 6.827060422198883, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3147.9741713999106, ""q_after"": -3139.7568038914987, ""q_diff"": 8.217367508411826, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3131.6155150714358, ""q_after"": -3122.1803559688633, ""q_diff"": 9.43515910257247, ""decreased"": false}]",False,0,False,consistent,8.78,1059.5418098472678,True,0,2.8535565440582302,54.18986758642167,14.127224131296902,1.7763568394002505e-15,375,A,75,15,3,2,6,poisson,bernoulli,5,8,150002,151026,5dde5a52ac8d4328578b1399980374a478b758447695d61c97d6721cf07c1cad,6de5c6f724b57435ea2ecf2afdd0b25d51354ec37a96e8d11151be17f7e6ecfb,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3190.1505354244728,6742.970072385996,84,-744.9427299324532,-744.9427299324532,0.0,5253.084612521089,6420.140860578498,7,0.7221227642300458,1.089148057719662,8,0,9.062566834809331,"[{""iteration"": 1, ""q_before"": -4073.2893755669384, ""q_after"": -3533.63375868836, ""q_diff"": 539.6556168785783, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3325.5063489499216, ""q_after"": -3272.723565285095, ""q_diff"": 52.78278366482664, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3258.575399990272, ""q_after"": -3238.114967105454, ""q_diff"": 20.460432884818147, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3220.519467366362, ""q_after"": -3206.8217541664517, ""q_diff"": 13.69771319991014, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3222.781438445498, ""q_after"": -3210.9566319594096, ""q_diff"": 11.824806486088619, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3202.194010425136, ""q_after"": -3193.131443590327, ""q_diff"": 9.062566834809331, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3205.316819551921, ""q_after"": -3193.967021408695, ""q_diff"": 11.349798143226053, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3202.2230500221767, ""q_after"": -3190.1505354244728, ""q_diff"": 12.072514597703957, ""decreased"": false}]",False,0,False,consistent,8.96,1167.0562480574085,True,0,1.8023908612244794,46.47322444638034,15.56074997409878,2.220446049250313e-15,375,A,75,15,3,2,7,poisson,bernoulli,5,8,150002,151027,5dde5a52ac8d4328578b1399980374a478b758447695d61c97d6721cf07c1cad,6de5c6f724b57435ea2ecf2afdd0b25d51354ec37a96e8d11151be17f7e6ecfb,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3790.5489752283074,7645.86027215966,15,-106.42038999035044,-106.42038999035044,0.0,7433.019492178959,7667.422503354789,1,1.380347738980998,2.042821402501107,8,0,1.8244341232402803,"[{""iteration"": 1, ""q_before"": -4226.847029511686, ""q_after"": -4021.766184619949, ""q_diff"": 205.0808448917369, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3907.8582089029233, ""q_after"": -3832.1149066601056, ""q_diff"": 75.74330224281766, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3828.617251738702, ""q_after"": -3823.817571564673, ""q_diff"": 4.799680174029163, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3815.87225276127, ""q_after"": -3808.3137951796025, ""q_diff"": 7.558457581667426, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3806.6686822248603, ""q_after"": -3803.998082508868, ""q_diff"": 2.6705997159924664, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3795.4836132330274, ""q_after"": -3793.148733114521, ""q_diff"": 2.3348801185065895, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3794.3192590946655, ""q_after"": -3792.4948249714253, ""q_diff"": 1.8244341232402803, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3792.5898318975205, ""q_after"": -3790.5489752283074, ""q_diff"": 2.040856669213099, ""decreased"": false}]",False,0,False,consistent,7.4,234.40301117583013,True,0,14.964313996119376,41.418878911351385,3.1253734823444015,0.0,375,A,75,15,3,3,1,poisson,bernoulli,5,8,150003,151031,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3345.431208608701,6816.069572509955,29,-212.8407799807009,-212.8407799807009,0.0,6390.388012548553,6878.985866086972,2,0.9324298808218953,1.67532666866074,8,0,0.9923312415457985,"[{""iteration"": 1, ""q_before"": -4166.165897616061, ""q_after"": -3722.702981557015, ""q_diff"": 443.4629160590457, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3514.8983072278343, ""q_after"": -3377.063838010058, ""q_diff"": 137.83446921777613, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3365.790530833503, ""q_after"": -3360.618902308535, ""q_diff"": 5.171628524968128, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3362.0599590437296, ""q_after"": -3360.7928655127134, ""q_diff"": 1.267093531016144, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3357.7917052754656, ""q_after"": -3354.147322019079, ""q_diff"": 3.6443832563863907, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3344.8913908664226, ""q_after"": -3343.1499461166386, ""q_diff"": 1.7414447497840229, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3347.500352584156, ""q_after"": -3346.1177746992034, ""q_diff"": 1.3825778849527524, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3346.423539850247, ""q_after"": -3345.431208608701, ""q_diff"": 0.9923312415457985, ""decreased"": false}]",False,0,False,consistent,8.17,488.5978535384196,True,0,8.863098113749684,64.70655584541663,6.514638047178927,2.6645352591003757e-15,375,A,75,15,3,3,2,poisson,bernoulli,5,8,150003,151032,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-2919.2668744739362,6019.868249716397,42,-319.26116997105134,-319.26116997105134,0.0,5381.345909774294,6132.311383588867,3,0.321606481929636,1.2098464522734265,8,0,1.522842373523872,"[{""iteration"": 1, ""q_before"": -4085.002666651725, ""q_after"": -3424.8320221953663, ""q_diff"": 660.1706444563588, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3120.5272679196523, ""q_after"": -2951.969105475987, ""q_diff"": 168.55816244366542, ""decreased"": false}, {""iteration"": 3, ""q_before"": -2947.8682740809872, ""q_after"": -2931.7385414677246, ""q_diff"": 16.129732613262604, ""decreased"": false}, {""iteration"": 4, ""q_before"": -2930.9236756118153, ""q_after"": -2926.121968384411, ""q_diff"": 4.801707227404222, ""decreased"": false}, {""iteration"": 5, ""q_before"": -2908.0811619694564, ""q_after"": -2906.2633367199023, ""q_diff"": 1.8178252495540619, ""decreased"": false}, {""iteration"": 6, ""q_before"": -2917.68189375913, ""q_after"": -2915.558841188977, ""q_diff"": 2.1230525701530496, ""decreased"": false}, {""iteration"": 7, ""q_before"": -2914.8822450382168, ""q_after"": -2913.359402664693, ""q_diff"": 1.522842373523872, ""decreased"": false}, {""iteration"": 8, ""q_before"": -2924.2598053688325, ""q_after"": -2919.2668744739362, ""q_diff"": 4.99293089489629, ""decreased"": false}]",False,0,False,consistent,8.47,750.9654738145724,True,0,7.017137657107768,60.91158538233571,10.012872984194297,6.217248937900877e-15,375,A,75,15,3,3,3,poisson,bernoulli,5,8,150003,151033,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-2975.698448269178,6184.541254669316,54,-425.6815599614018,-425.6815599614018,0.0,5333.178134746512,6209.092764826095,4,0.6475592036018256,1.1751943898595862,8,0,3.7782153392436157,"[{""iteration"": 1, ""q_before"": -4081.3640717541293, ""q_after"": -3443.3631694493224, ""q_diff"": 638.0009023048069, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3142.6946994701207, ""q_after"": -3033.014754013356, ""q_diff"": 109.67994545676447, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3025.9687511637776, ""q_after"": -3010.8507228811022, ""q_diff"": 15.118028282675368, ""decreased"": false}, {""iteration"": 4, ""q_before"": -2993.5456510261, ""q_after"": -2988.033705490365, ""q_diff"": 5.511945535735322, ""decreased"": false}, {""iteration"": 5, ""q_before"": -2980.957193545804, ""q_after"": -2975.108970140133, ""q_diff"": 5.8482234056709785, ""decreased"": false}, {""iteration"": 6, ""q_before"": -2974.1110323982357, ""q_after"": -2970.332817058992, ""q_diff"": 3.7782153392436157, ""decreased"": false}, {""iteration"": 7, ""q_before"": -2983.292087874055, ""q_after"": -2978.9085427147384, ""q_diff"": 4.383545159316782, ""decreased"": false}, {""iteration"": 8, ""q_before"": -2980.128771415363, ""q_after"": -2975.698448269178, ""q_diff"": 4.430323146185401, ""decreased"": false}]",False,0,False,consistent,8.52,875.9146300795832,True,0,3.6901037579127802,49.28997438736759,11.678861734394445,5.329070518200751e-15,375,A,75,15,3,3,4,poisson,bernoulli,5,8,150003,151034,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3066.311506645072,6413.259740670004,65,-532.1019499517522,-532.1019499517522,0.0,5349.055840766499,6308.6487169337925,5,0.711289484448743,1.163001084174375,8,0,4.180754782871645,"[{""iteration"": 1, ""q_before"": -4059.286326381568, ""q_after"": -3598.371102133063, ""q_diff"": 460.9152242485052, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3188.8918003571634, ""q_after"": -3098.221955670684, ""q_diff"": 90.66984468647934, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3085.312358496968, ""q_after"": -3072.196503320395, ""q_diff"": 13.11585517657295, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3075.7043676433036, ""q_after"": -3069.583070793301, ""q_diff"": 6.121296850002636, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3065.8317072861046, ""q_after"": -3059.8373682001184, ""q_diff"": 5.994339085986212, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3062.5106903461665, ""q_after"": -3056.502558535683, ""q_diff"": 6.008131810483519, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3069.5546946153536, ""q_after"": -3060.419742240339, ""q_diff"": 9.134952375014564, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3070.4922614279435, ""q_after"": -3066.311506645072, ""q_diff"": 4.180754782871645, ""decreased"": false}]",False,0,False,consistent,8.65,959.5928761672927,True,0,2.0744787946775833,43.27809574177436,12.79457168223057,5.329070518200751e-15,375,A,75,15,3,3,5,poisson,bernoulli,5,8,150003,151035,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3127.3915948303525,6578.594798175928,75,-638.5223399421027,-638.5223399421026,1.1368683772161603e-13,5301.550118291723,6381.281347853711,6,0.7988463632364212,1.167823306924655,8,0,6.176493047263193,"[{""iteration"": 1, ""q_before"": -3947.2156149693074, ""q_after"": -3470.84680637962, ""q_diff"": 476.36880858968743, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3243.656980875728, ""q_after"": -3200.680077212524, ""q_diff"": 42.97690366320421, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3184.5302136083346, ""q_after"": -3167.293188523048, ""q_diff"": 17.23702508528686, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3149.1938197891086, ""q_after"": -3139.2139187123516, ""q_diff"": 9.97990107675696, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3167.4831291749333, ""q_after"": -3158.6528204614674, ""q_diff"": 8.83030871346591, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3141.2503665690156, ""q_after"": -3135.0738735217524, ""q_diff"": 6.176493047263193, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3137.220126959253, ""q_after"": -3129.1927931826694, ""q_diff"": 8.027333776583419, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3133.8112507619726, ""q_after"": -3127.3915948303525, ""q_diff"": 6.419655931620127, ""decreased"": false}]",False,0,False,consistent,8.77,1079.7312295619874,True,0,1.938035958330376,38.0063770845395,14.396416394159834,2.6645352591003757e-15,375,A,75,15,3,3,6,poisson,bernoulli,5,8,150003,151036,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-3212.415175394455,6787.499352325961,84,-744.9427299324532,-744.9427299324533,1.1368683772161603e-13,5297.613892461054,6483.559067473714,7,0.7445318381557109,1.142159401427582,8,0,8.301980935716529,"[{""iteration"": 1, ""q_before"": -4090.9930019659787, ""q_after"": -3620.241348326871, ""q_diff"": 470.75165363910764, ""decreased"": false}, {""iteration"": 2, ""q_before"": -3334.4886479371376, ""q_after"": -3279.298733324854, ""q_diff"": 55.1899146122837, ""decreased"": false}, {""iteration"": 3, ""q_before"": -3273.256049696692, ""q_after"": -3257.284188541884, ""q_diff"": 15.971861154808266, ""decreased"": false}, {""iteration"": 4, ""q_before"": -3234.129784518485, ""q_after"": -3222.6348665556848, ""q_diff"": 11.494917962800173, ""decreased"": false}, {""iteration"": 5, ""q_before"": -3242.9017264419936, ""q_after"": -3230.1357026822907, ""q_diff"": 12.766023759702875, ""decreased"": false}, {""iteration"": 6, ""q_before"": -3222.0865548400297, ""q_after"": -3210.122985498104, ""q_diff"": 11.963569341925904, ""decreased"": false}, {""iteration"": 7, ""q_before"": -3221.286418252789, ""q_after"": -3212.9844373170727, ""q_diff"": 8.301980935716529, ""decreased"": false}, {""iteration"": 8, ""q_before"": -3224.71291376312, ""q_after"": -3212.415175394455, ""q_diff"": 12.297738368664795, ""decreased"": false}]",False,0,False,consistent,8.95,1185.9451750126595,True,0,1.8339368514307581,37.20160481128752,15.81260233350213,3.552713678800501e-15,375,A,75,15,3,3,7,poisson,bernoulli,5,8,150003,151037,87daa3f04feeffadf92ba0ab913c60968fa2ed736af25a43d4fe74622f6fd673,ca8949042dc6f510779431f3a7ff0cc2c3b7e3b94d9cb779ba60514022690d08,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-10617.925663784928,21311.010856981302,15,-212.8407799807009,-212.8407799807009,0.0,20885.3292970199,21440.478842506567,1,1.254957700399737,1.9624069639941855,8,0,0.5631660494982498,"[{""iteration"": 1, ""q_before"": -11674.19863751097, ""q_after"": -11091.040628629384, ""q_diff"": 583.1580088815863, ""decreased"": false}, {""iteration"": 2, ""q_before"": -10852.245510131143, ""q_after"": -10657.859080633832, ""q_diff"": 194.38642949731002, ""decreased"": false}, {""iteration"": 3, ""q_before"": -10640.49541546902, ""q_after"": -10627.975115529476, ""q_diff"": 12.520299939544202, ""decreased"": false}, {""iteration"": 4, ""q_before"": -10636.560468110289, ""q_after"": -10634.562210870534, ""q_diff"": 1.998257239754821, ""decreased"": false}, {""iteration"": 5, ""q_before"": -10625.222957510548, ""q_after"": -10624.65979146105, ""q_diff"": 0.5631660494982498, ""decreased"": false}, {""iteration"": 6, ""q_before"": -10631.941221925777, ""q_after"": -10631.010561109084, ""q_diff"": 0.9306608166934893, ""decreased"": false}, {""iteration"": 7, ""q_before"": -10622.188460113668, ""q_after"": -10620.800000184849, ""q_diff"": 1.3884599288194295, ""decreased"": false}, {""iteration"": 8, ""q_before"": -10619.842197277085, ""q_after"": -10617.925663784928, ""q_diff"": 1.9165334921563044, ""decreased"": false}]",False,0,False,consistent,16.73,555.1495454866684,True,0,22.57994714291445,54.216151449649765,3.700996969911122,0.0,750,A,150,15,3,1,1,poisson,bernoulli,5,8,150101,151111,303dcaad58772c4221f00855e60a4a53cab638402516ab1bbd34d98fc4436752,9c9c4b5ee7106cb337ed1e832898b39d816ba69f26333bf2618ca869b4dc0ed5,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-9096.686751199319,18338.681925927427,29,-425.6815599614018,-425.6815599614018,0.0,17487.318806004623,18620.613747729203,2,0.7195321184497316,1.5916546873018873,8,0,0.873167071120406,"[{""iteration"": 1, ""q_before"": -11111.39809810141, ""q_after"": -9955.088589502117, ""q_diff"": 1156.3095085992936, ""decreased"": false}, {""iteration"": 2, ""q_before"": -9515.793794493526, ""q_after"": -9162.999243756156, ""q_diff"": 352.7945507373697, ""decreased"": false}, {""iteration"": 3, ""q_before"": -9144.43956217419, ""q_after"": -9121.524270726992, ""q_diff"": 22.915291447197887, ""decreased"": false}, {""iteration"": 4, ""q_before"": -9102.574364720778, ""q_after"": -9097.167426930213, ""q_diff"": 5.40693779056528, ""decreased"": false}, {""iteration"": 5, ""q_before"": -9098.576054023431, ""q_after"": -9096.162515263259, ""q_diff"": 2.4135387601727416, ""decreased"": false}, {""iteration"": 6, ""q_before"": -9110.10334575835, ""q_after"": -9109.124503074, ""q_diff"": 0.9788426843515481, ""decreased"": false}, {""iteration"": 7, ""q_before"": -9094.752553825523, ""q_after"": -9093.12398495253, ""q_diff"": 1.628568872993128, ""decreased"": false}, {""iteration"": 8, ""q_before"": -9097.559918270439, ""q_after"": -9096.686751199319, ""q_diff"": 0.873167071120406, ""decreased"": false}]",False,0,False,consistent,19.07,1133.29494172458,True,0,13.094938127497654,72.30266847965484,7.5552996114971975,4.440892098500626e-15,750,A,150,15,3,1,2,poisson,bernoulli,5,8,150101,151112,303dcaad58772c4221f00855e60a4a53cab638402516ab1bbd34d98fc4436752,9c9c4b5ee7106cb337ed1e832898b39d816ba69f26333bf2618ca869b4dc0ed5,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
-7948.402622361894,16107.251927075831,42,-638.5223399421027,-638.5223399421027,0.0,14830.207247191625,16530.264824954436,3,0.21464681276538883,1.1923562609837866,8,0,0.8438608104343075,"[{""iteration"": 1, ""q_before"": -10976.037485572655, ""q_after"": -9384.746918274272, ""q_diff"": 1591.2905672983834, ""decreased"": false}, {""iteration"": 2, ""q_before"": -8642.08247961442, ""q_after"": -8064.070173801333, ""q_diff"": 578.0123058130876, ""decreased"": false}, {""iteration"": 3, ""q_before"": -8028.527029596312, ""q_after"": -7971.610375426266, ""q_diff"": 56.91665417004606, ""decreased"": false}, {""iteration"": 4, ""q_before"": -7951.683126696798, ""q_after"": -7942.931021709791, ""q_diff"": 8.752104987007442, ""decreased"": false}, {""iteration"": 5, ""q_before"": -7958.294182558254, ""q_after"": -7954.577985029587, ""q_diff"": 3.7161975286671804, ""decreased"": false}, {""iteration"": 6, ""q_before"": -7957.076926832467, ""q_after"": -7955.802319581317, ""q_diff"": 1.2746072511499733, ""decreased"": false}, {""iteration"": 7, ""q_before"": -7954.857256779942, ""q_after"": -7954.013395969508, ""q_diff"": 0.8438608104343075, ""decreased"": false}, {""iteration"": 8, ""q_before"": -7949.9799238700025, ""q_after"": -7948.402622361894, ""q_diff"": 1.577301508108576, ""decreased"": false}]",False,0,False,consistent,19.9,1700.0575777628098,True,0,12.058074696938498,85.6760825743628,11.3337171850854,7.105427357601002e-15,750,A,150,15,3,1,3,poisson,bernoulli,5,8,150101,151113,303dcaad58772c4221f00855e60a4a53cab638402516ab1bbd34d98fc4436752,9c9c4b5ee7106cb337ed1e832898b39d816ba69f26333bf2618ca869b4dc0ed5,sha256-full-shape-dtype-contiguous-bytes-v2,0,[],False,False,[],-1,0,"objective-consistent (expfam/src/experimental/model_dual_expfam_consistent.py, DualExpFamLSMConsistent) - PROTOTYPE, NOT manuscript-approved (root CLAUDE.md 3)"
