strategy,k,sample_id,orig_node_id,label,label_name,z_pc1,z_pc2,pca_used,z_1,z_2,z_3,z_4,z_5
balanced_random,2,41,193352,1,Rule_Learning,0.06128949609798859,-1.3248504191502608,False,0.06128949609798859,-1.3248504191502608,,,
balanced_random,2,42,46452,1,Rule_Learning,-0.28519785966429917,-0.7746597807776465,False,-0.28519785966429917,-0.7746597807776465,,,
balanced_random,2,43,1127863,1,Rule_Learning,-1.1664203839498044,-0.810041990360055,False,-1.1664203839498044,-0.810041990360055,,,
balanced_random,2,44,1118302,1,Rule_Learning,-1.2174768838616874,0.25754162598019076,False,-1.2174768838616874,0.25754162598019076,,,
balanced_random,2,45,135766,1,Rule_Learning,0.45218187593890824,-1.7144689083700695,False,0.45218187593890824,-1.7144689083700695,,,
balanced_random,2,46,62607,1,Rule_Learning,-0.6392338106644507,0.02474507963412107,False,-0.6392338106644507,0.02474507963412107,,,
balanced_random,2,47,1129835,1,Rule_Learning,-0.32117803163222614,-0.5185638628068427,False,-0.32117803163222614,-0.5185638628068427,,,
balanced_random,2,48,1106764,1,Rule_Learning,-0.5066696843192466,-0.3659270727976634,False,-0.5066696843192466,-0.3659270727976634,,,
balanced_random,2,49,136766,1,Rule_Learning,-1.9364618424980775,0.8652656166334918,False,-1.9364618424980775,0.8652656166334918,,,
balanced_random,2,50,2440,1,Rule_Learning,-2.6503410897604556,0.8520514032851422,False,-2.6503410897604556,0.8520514032851422,,,
balanced_random,2,51,424,1,Rule_Learning,-0.021051887861265148,-0.977587018754802,False,-0.021051887861265148,-0.977587018754802,,,
balanced_random,2,52,155158,1,Rule_Learning,-0.6793737195186166,0.3126833423811304,False,-0.6793737195186166,0.3126833423811304,,,
balanced_random,2,53,1115670,1,Rule_Learning,0.7491108888710326,-1.6731969700909186,False,0.7491108888710326,-1.6731969700909186,,,
balanced_random,2,54,68463,1,Rule_Learning,-0.5683664388312129,-0.39523421649727886,False,-0.5683664388312129,-0.39523421649727886,,,
balanced_random,2,55,411092,1,Rule_Learning,-0.7886474805730563,-0.7147384545540658,False,-0.7886474805730563,-0.7147384545540658,,,
balanced_random,2,56,116084,1,Rule_Learning,-0.25385642147584425,-0.0851138611103841,False,-0.25385642147584425,-0.0851138611103841,,,
balanced_random,2,57,136768,1,Rule_Learning,-2.3252438339736106,1.1158392500550884,False,-2.3252438339736106,1.1158392500550884,,,
balanced_random,2,58,1786,1,Rule_Learning,-2.229228478500154,0.17295908425976553,False,-2.229228478500154,0.17295908425976553,,,
balanced_random,2,59,167205,1,Rule_Learning,-1.1706199625385805,-0.17817185466747398,False,-1.1706199625385805,-0.17817185466747398,,,
balanced_random,2,60,180187,1,Rule_Learning,-0.18902667132225598,-0.5176509483340015,False,-0.18902667132225598,-0.5176509483340015,,,
balanced_random,2,61,23546,1,Rule_Learning,-2.1598688894192577,-0.9084247640314087,False,-2.1598688894192577,-0.9084247640314087,,,
balanced_random,2,62,1125953,1,Rule_Learning,-1.3258410349067264,0.23213463712604818,False,-1.3258410349067264,0.23213463712604818,,,
balanced_random,2,63,83461,1,Rule_Learning,-0.7058330122270832,-0.10669737868492322,False,-0.7058330122270832,-0.10669737868492322,,,
balanced_random,2,64,1138619,1,Rule_Learning,-0.19862193155397861,-1.5546385821015478,False,-0.19862193155397861,-1.5546385821015478,,,
balanced_random,2,65,308232,1,Rule_Learning,-1.0579045242698697,0.178635965875691,False,-1.0579045242698697,0.178635965875691,,,
balanced_random,2,66,1153091,1,Rule_Learning,-0.519030015948438,-0.5846910381166038,False,-0.519030015948438,-0.5846910381166038,,,
balanced_random,2,67,1123093,1,Rule_Learning,-1.307483519682071,-0.13731377788956078,False,-1.307483519682071,-0.13731377788956078,,,
balanced_random,2,68,52835,1,Rule_Learning,-0.892913956310574,-0.7929611078236012,False,-0.892913956310574,-0.7929611078236012,,,
balanced_random,2,69,1133930,1,Rule_Learning,-0.383134103348224,-0.4507979389183406,False,-0.383134103348224,-0.4507979389183406,,,
balanced_random,2,70,232605,1,Rule_Learning,-0.09380937823007308,-1.1116953593322558,False,-0.09380937823007308,-1.1116953593322558,,,
balanced_random,2,71,591016,1,Rule_Learning,-2.0764278036597728,0.5382415554593163,False,-2.0764278036597728,0.5382415554593163,,,
balanced_random,2,72,216877,1,Rule_Learning,-0.7085475120181487,-0.36994706819113754,False,-0.7085475120181487,-0.36994706819113754,,,
balanced_random,2,73,409725,1,Rule_Learning,0.21505772916055813,-0.6938980441798358,False,0.21505772916055813,-0.6938980441798358,,,
balanced_random,2,74,362926,1,Rule_Learning,-0.3276861816941316,-0.5140196538131006,False,-0.3276861816941316,-0.5140196538131006,,,
balanced_random,2,75,235678,1,Rule_Learning,0.09877234126739229,-0.8667727938847942,False,0.09877234126739229,-0.8667727938847942,,,
balanced_random,2,76,1061127,1,Rule_Learning,-1.3831780812246592,0.2439968930747497,False,-1.3831780812246592,0.2439968930747497,,,
balanced_random,2,77,75972,1,Rule_Learning,-1.7163852567345932,0.46023061362010387,False,-1.7163852567345932,0.46023061362010387,,,
balanced_random,2,78,899119,1,Rule_Learning,-0.15730857922185906,-1.079234174196564,False,-0.15730857922185906,-1.079234174196564,,,
balanced_random,2,79,1105360,1,Rule_Learning,-1.4993166096620298,-0.0759655265257363,False,-1.4993166096620298,-0.0759655265257363,,,
balanced_random,2,80,6152,2,Reinforcement_Learning,-0.8155565530875784,-0.0004914088744002854,False,-0.8155565530875784,-0.0004914088744002854,,,
balanced_random,2,81,293271,2,Reinforcement_Learning,-1.42205929736903,0.06916433515900614,False,-1.42205929736903,0.06916433515900614,,,
balanced_random,2,82,81350,2,Reinforcement_Learning,-2.1897725004581177,0.7643569258168074,False,-2.1897725004581177,0.7643569258168074,,,
balanced_random,2,83,1113182,2,Reinforcement_Learning,-1.6498410805430612,0.31282786975531374,False,-1.6498410805430612,0.31282786975531374,,,
balanced_random,2,84,56708,2,Reinforcement_Learning,-1.1395332852137177,-0.7953193429217871,False,-1.1395332852137177,-0.7953193429217871,,,
balanced_random,2,85,1152663,2,Reinforcement_Learning,-1.2490464146481333,0.38296291374508434,False,-1.2490464146481333,0.38296291374508434,,,
balanced_random,2,86,245955,2,Reinforcement_Learning,-1.5075181393008812,0.6049060270188164,False,-1.5075181393008812,0.6049060270188164,,,
balanced_random,2,87,17488,2,Reinforcement_Learning,-0.7586114284326574,0.12551655205321544,False,-0.7586114284326574,0.12551655205321544,,,
balanced_random,2,88,1118092,2,Reinforcement_Learning,-1.217865755855207,0.20805304002253025,False,-1.217865755855207,0.20805304002253025,,,
balanced_random,2,89,8872,2,Reinforcement_Learning,-1.0455773326185167,0.3227606158018798,False,-1.0455773326185167,0.3227606158018798,,,
balanced_random,2,90,6196,2,Reinforcement_Learning,-2.6813029901357988,0.5315311242696307,False,-2.6813029901357988,0.5315311242696307,,,
balanced_random,2,91,1126050,2,Reinforcement_Learning,-1.1895082849248073,-0.9190046310288398,False,-1.1895082849248073,-0.9190046310288398,,,
balanced_random,2,92,20972,2,Reinforcement_Learning,-1.1342450872636336,-0.6252997396649485,False,-1.1342450872636336,-0.6252997396649485,,,
balanced_random,2,93,1105764,2,Reinforcement_Learning,-1.9953306687388024,1.0564484591971663,False,-1.9953306687388024,1.0564484591971663,,,
balanced_random,2,94,28387,2,Reinforcement_Learning,-1.8187083841359883,0.701572677251834,False,-1.8187083841359883,0.701572677251834,,,
balanced_random,2,95,170338,2,Reinforcement_Learning,-1.0079328734166944,0.02392414139206124,False,-1.0079328734166944,0.02392414139206124,,,
balanced_random,2,96,17201,2,Reinforcement_Learning,-1.356572503047989,-0.17071649916424095,False,-1.356572503047989,-0.17071649916424095,,,
balanced_random,2,97,1111304,2,Reinforcement_Learning,-1.339065996571517,0.4416336283290724,False,-1.339065996571517,0.4416336283290724,,,
balanced_random,2,98,70520,2,Reinforcement_Learning,-0.5930538153489143,-0.7404468201947603,False,-0.5930538153489143,-0.7404468201947603,,,
balanced_random,2,99,399339,2,Reinforcement_Learning,-1.1533290312372328,0.438754952052568,False,-1.1533290312372328,0.438754952052568,,,
balanced_random,2,100,72406,2,Reinforcement_Learning,-1.7696759635262358,0.5261485239220365,False,-1.7696759635262358,0.5261485239220365,,,
balanced_random,2,101,62347,2,Reinforcement_Learning,-0.9453268313229861,-0.8148733539897867,False,-0.9453268313229861,-0.8148733539897867,,,
balanced_random,2,102,4584,2,Reinforcement_Learning,-2.434232938249517,0.9590193243254458,False,-2.434232938249517,0.9590193243254458,,,
balanced_random,2,103,41732,2,Reinforcement_Learning,-1.2597076958857227,0.3539148662638935,False,-1.2597076958857227,0.3539148662638935,,,
balanced_random,2,104,130,2,Reinforcement_Learning,-1.6790604026475249,0.6779822225326398,False,-1.6790604026475249,0.6779822225326398,,,
balanced_random,2,105,481073,2,Reinforcement_Learning,-0.9410863545860716,-0.18339392432061488,False,-0.9410863545860716,-0.18339392432061488,,,
balanced_random,2,106,628500,2,Reinforcement_Learning,-0.3488423271500516,-0.16449192223499967,False,-0.3488423271500516,-0.16449192223499967,,,
balanced_random,2,107,1103315,2,Reinforcement_Learning,-1.8332111799793094,0.49754562374274486,False,-1.8332111799793094,0.49754562374274486,,,
balanced_random,2,108,6213,2,Reinforcement_Learning,-3.164525895743926,1.489154903122759,False,-3.164525895743926,1.489154903122759,,,
balanced_random,2,109,230300,2,Reinforcement_Learning,-1.0367879639623903,0.256105029195243,False,-1.0367879639623903,0.256105029195243,,,
balanced_random,2,110,1105062,2,Reinforcement_Learning,-1.1269098311579782,0.4486630696193324,False,-1.1269098311579782,0.4486630696193324,,,
balanced_random,2,111,28389,2,Reinforcement_Learning,-1.681583424292843,0.5979933383971322,False,-1.681583424292843,0.5979933383971322,,,
balanced_random,2,112,628667,2,Reinforcement_Learning,-1.478701435848585,-0.1162373403422787,False,-1.478701435848585,-0.1162373403422787,,,
balanced_random,2,113,6163,2,Reinforcement_Learning,-1.7302937904078453,0.5155644965121916,False,-1.7302937904078453,0.5155644965121916,,,
balanced_random,2,114,1130567,2,Reinforcement_Learning,-1.353062549382747,0.43469829571542706,False,-1.353062549382747,0.43469829571542706,,,
balanced_random,2,115,55968,2,Reinforcement_Learning,-1.7881507709078288,0.8468005684682203,False,-1.7881507709078288,0.8468005684682203,,,
balanced_random,2,116,58540,2,Reinforcement_Learning,-2.183026909466736,0.8263652651008867,False,-2.183026909466736,0.8263652651008867,,,
balanced_random,2,117,28471,2,Reinforcement_Learning,-1.195817757973773,0.14813838266976126,False,-1.195817757973773,0.14813838266976126,,,
balanced_random,2,118,6378,2,Reinforcement_Learning,-0.8586763288386298,-0.134907231586899,False,-0.8586763288386298,-0.134907231586899,,,
balanced_random,2,119,214472,2,Reinforcement_Learning,0.16267754144854635,-1.0968857547612225,False,0.16267754144854635,-1.0968857547612225,,,
balanced_random,2,120,504,3,Probabilistic_Methods,-0.5210775679478811,-0.6180985035789107,False,-0.5210775679478811,-0.6180985035789107,,,
balanced_random,2,121,37884,3,Probabilistic_Methods,-0.34068689805707175,-0.8926187301273083,False,-0.34068689805707175,-0.8926187301273083,,,
balanced_random,2,122,683360,3,Probabilistic_Methods,-1.2022243275372118,-1.7580354018981825,False,-1.2022243275372118,-1.7580354018981825,,,
balanced_random,2,123,1130243,3,Probabilistic_Methods,-1.387249219329352,-0.4001427687337252,False,-1.387249219329352,-0.4001427687337252,,,
balanced_random,2,124,1114222,3,Probabilistic_Methods,-0.572811325475865,-0.7488971490953592,False,-0.572811325475865,-0.7488971490953592,,,
balanced_random,2,125,31483,3,Probabilistic_Methods,-1.8057477602016754,0.687688486438643,False,-1.8057477602016754,0.687688486438643,,,
balanced_random,2,126,15984,3,Probabilistic_Methods,-0.264247577980143,-0.765798100983979,False,-0.264247577980143,-0.765798100983979,,,
balanced_random,2,127,1112417,3,Probabilistic_Methods,0.22825031416463532,-1.1917747116788742,False,0.22825031416463532,-1.1917747116788742,,,
balanced_random,2,128,561582,3,Probabilistic_Methods,0.08790831541304589,-1.0756916501432012,False,0.08790831541304589,-1.0756916501432012,,,
balanced_random,2,129,1134348,3,Probabilistic_Methods,-1.2409589312594687,-0.6895942115408064,False,-1.2409589312594687,-0.6895942115408064,,,
balanced_random,2,130,51879,3,Probabilistic_Methods,-0.49312013020754447,-1.2204820324646448,False,-0.49312013020754447,-1.2204820324646448,,,
balanced_random,2,131,632874,3,Probabilistic_Methods,-0.07391905747685043,-0.9142292072357385,False,-0.07391905747685043,-0.9142292072357385,,,
balanced_random,2,132,1152259,3,Probabilistic_Methods,-0.29397086861580923,-0.8655681078888896,False,-0.29397086861580923,-0.8655681078888896,,,
balanced_random,2,133,645084,3,Probabilistic_Methods,-0.6401140137731933,-0.44768099221170904,False,-0.6401140137731933,-0.44768099221170904,,,
balanced_random,2,134,714879,3,Probabilistic_Methods,0.36553016849673686,-2.403461492223294,False,0.36553016849673686,-2.403461492223294,,,
balanced_random,2,135,1104769,3,Probabilistic_Methods,-1.7232007810509151,-0.8169226357133598,False,-1.7232007810509151,-0.8169226357133598,,,
balanced_random,2,136,1116336,3,Probabilistic_Methods,-0.5609421398358843,-0.1961160474842558,False,-0.5609421398358843,-0.1961160474842558,,,
balanced_random,2,137,51045,3,Probabilistic_Methods,-0.31623000816846764,-0.610976529471334,False,-0.31623000816846764,-0.610976529471334,,,
balanced_random,2,138,1125909,3,Probabilistic_Methods,-0.7636567145835462,-0.044927800250015595,False,-0.7636567145835462,-0.044927800250015595,,,
balanced_random,2,139,35922,3,Probabilistic_Methods,-0.4149064454728266,-0.42050309959227183,False,-0.4149064454728266,-0.42050309959227183,,,
balanced_random,2,140,646412,3,Probabilistic_Methods,-0.21136602012234995,-1.5500473604167813,False,-0.21136602012234995,-1.5500473604167813,,,
balanced_random,2,141,1126012,3,Probabilistic_Methods,-0.6048126190504103,-0.7186583068618552,False,-0.6048126190504103,-0.7186583068618552,,,
balanced_random,2,142,3192,3,Probabilistic_Methods,-0.16755341836385707,-0.9915504948631453,False,-0.16755341836385707,-0.9915504948631453,,,
balanced_random,2,143,62417,3,Probabilistic_Methods,-1.0041889738159948,-0.35582295642473555,False,-1.0041889738159948,-0.35582295642473555,,,
balanced_random,2,144,714260,3,Probabilistic_Methods,-0.5481339286489982,-1.4788092490867426,False,-0.5481339286489982,-1.4788092490867426,,,
balanced_random,2,145,1125467,3,Probabilistic_Methods,-0.36190630453174144,-0.8893811462579823,False,-0.36190630453174144,-0.8893811462579823,,,
balanced_random,2,146,34082,3,Probabilistic_Methods,-0.8852828268988595,-0.4000551659166111,False,-0.8852828268988595,-0.4000551659166111,,,
balanced_random,2,147,32698,3,Probabilistic_Methods,-0.5623568420713684,-0.8878349125227485,False,-0.5623568420713684,-0.8878349125227485,,,
balanced_random,2,148,683404,3,Probabilistic_Methods,0.7857930145925276,-2.1063573716377646,False,0.7857930145925276,-2.1063573716377646,,,
balanced_random,2,149,126920,3,Probabilistic_Methods,-0.3042784147159697,-1.1321144328532273,False,-0.3042784147159697,-1.1321144328532273,,,
balanced_random,2,150,315266,3,Probabilistic_Methods,-0.3224575964965425,-0.5713088039475555,False,-0.3224575964965425,-0.5713088039475555,,,
balanced_random,2,151,39165,3,Probabilistic_Methods,-1.873221803300461,0.7895787365475918,False,-1.873221803300461,0.7895787365475918,,,
balanced_random,2,152,1131330,3,Probabilistic_Methods,0.5348588954429794,-2.0056751340926633,False,0.5348588954429794,-2.0056751340926633,,,
balanced_random,2,153,613409,3,Probabilistic_Methods,0.1619110878986861,-0.8614370417688365,False,0.1619110878986861,-0.8614370417688365,,,
balanced_random,2,154,714975,3,Probabilistic_Methods,-0.39898889474778737,-1.3335754890973563,False,-0.39898889474778737,-1.3335754890973563,,,
balanced_random,2,155,644441,3,Probabilistic_Methods,-0.07475942520474285,-1.2819731454437762,False,-0.07475942520474285,-1.2819731454437762,,,
balanced_random,2,156,395540,3,Probabilistic_Methods,-0.4472671418645699,-0.8133538514343405,False,-0.4472671418645699,-0.8133538514343405,,,
balanced_random,2,157,703953,3,Probabilistic_Methods,-0.30826618421567686,-1.2598266362856263,False,-0.30826618421567686,-1.2598266362856263,,,
balanced_random,2,158,1115701,3,Probabilistic_Methods,-0.21317459893589574,-0.6008886339018714,False,-0.21317459893589574,-0.6008886339018714,,,
balanced_random,2,159,137873,3,Probabilistic_Methods,-0.2617338346521668,-0.7358388407844224,False,-0.2617338346521668,-0.7358388407844224,,,
balanced_random,2,160,102406,4,Theory,-0.44960545338406566,-0.9098074427176582,False,-0.44960545338406566,-0.9098074427176582,,,
balanced_random,2,161,40124,4,Theory,-0.6367204840265273,-0.1491006474208644,False,-0.6367204840265273,-0.1491006474208644,,,
balanced_random,2,162,12165,4,Theory,-1.96096418968805,-0.3795869755399348,False,-1.96096418968805,-0.3795869755399348,,,
balanced_random,2,163,13982,4,Theory,-1.5502301245312835,0.3418670054274498,False,-1.5502301245312835,0.3418670054274498,,,
balanced_random,2,164,15431,4,Theory,-0.20308996991497089,-1.3070187078803817,False,-0.20308996991497089,-1.3070187078803817,,,
balanced_random,2,165,86258,4,Theory,-0.9945906615428513,-1.0498706395321638,False,-0.9945906615428513,-1.0498706395321638,,,
balanced_random,2,166,28641,4,Theory,-1.146371440555255,0.1411642436387442,False,-1.146371440555255,0.1411642436387442,,,
balanced_random,2,167,27199,4,Theory,-0.9513497589833857,-0.21742139275072989,False,-0.9513497589833857,-0.21742139275072989,,,
balanced_random,2,168,1114388,4,Theory,-0.7034249441910366,-0.8723567566244613,False,-0.7034249441910366,-0.8723567566244613,,,
balanced_random,2,169,1102442,4,Theory,-1.1993635915418457,0.20975529691568978,False,-1.1993635915418457,0.20975529691568978,,,
balanced_random,2,170,59626,4,Theory,-1.0683493384838236,-0.052044155609513296,False,-1.0683493384838236,-0.052044155609513296,,,
balanced_random,2,171,8079,4,Theory,-1.1060735002302444,-0.2671108133386937,False,-1.1060735002302444,-0.2671108133386937,,,
balanced_random,2,172,1135358,4,Theory,-1.4088185311034365,0.4492213599084975,False,-1.4088185311034365,0.4492213599084975,,,
balanced_random,2,173,12182,4,Theory,-1.299166038922594,0.012289197130459447,False,-1.299166038922594,0.012289197130459447,,,
balanced_random,2,174,38722,4,Theory,-1.7305484396390178,0.13699081692088294,False,-1.7305484396390178,0.13699081692088294,,,
balanced_random,2,175,8699,4,Theory,-0.09835989952333099,-0.595140571970378,False,-0.09835989952333099,-0.595140571970378,,,
balanced_random,2,176,133628,4,Theory,-0.9136333504990313,-0.610796751911145,False,-0.9136333504990313,-0.610796751911145,,,
balanced_random,2,177,152226,4,Theory,-1.0879467629885735,-0.5823745391703646,False,-1.0879467629885735,-0.5823745391703646,,,
balanced_random,2,178,4804,4,Theory,-0.9597430986364031,0.18546407514120847,False,-0.9597430986364031,0.18546407514120847,,,
balanced_random,2,179,389715,4,Theory,-0.9611171207452179,-0.28178217530890115,False,-0.9611171207452179,-0.28178217530890115,,,
balanced_random,2,180,24966,4,Theory,-1.9330628584819654,0.2613387685053851,False,-1.9330628584819654,0.2613387685053851,,,
balanced_random,2,181,46547,4,Theory,-2.050545681137982,-0.013392487294345645,False,-2.050545681137982,-0.013392487294345645,,,
balanced_random,2,182,4660,4,Theory,-0.9970839449182364,0.0266535487446802,False,-0.9970839449182364,0.0266535487446802,,,
balanced_random,2,183,49811,4,Theory,-0.9140334585846379,0.055037468873593426,False,-0.9140334585846379,0.055037468873593426,,,
balanced_random,2,184,34979,4,Theory,-1.6349733224602496,-0.22134417603211443,False,-1.6349733224602496,-0.22134417603211443,,,
balanced_random,2,185,1107861,4,Theory,-0.6598776168234287,-0.8309647197639052,False,-0.6598776168234287,-0.8309647197639052,,,
balanced_random,2,186,1153275,4,Theory,-0.5432622145038877,-0.3715703809890759,False,-0.5432622145038877,-0.3715703809890759,,,
balanced_random,2,187,989397,4,Theory,-1.6510865443041944,-0.7180450280449447,False,-1.6510865443041944,-0.7180450280449447,,,
balanced_random,2,188,1152379,4,Theory,-0.9175728455587686,0.010132974577913354,False,-0.9175728455587686,0.010132974577913354,,,
balanced_random,2,189,288107,4,Theory,0.2828618242131888,-1.1608584962695094,False,0.2828618242131888,-1.1608584962695094,,,
balanced_random,2,190,18781,4,Theory,-1.197807496291643,-0.14408218364169922,False,-1.197807496291643,-0.14408218364169922,,,
balanced_random,2,191,101811,4,Theory,-0.33452384346220515,-0.8747636963441769,False,-0.33452384346220515,-0.8747636963441769,,,
balanced_random,2,192,3217,4,Theory,-0.4248504758765683,-0.4632068268977456,False,-0.4248504758765683,-0.4632068268977456,,,
balanced_random,2,193,45188,4,Theory,-0.7119862017477654,-0.5632744731375211,False,-0.7119862017477654,-0.5632744731375211,,,
balanced_random,2,194,358894,4,Theory,0.07657623609461292,-1.0277102944035292,False,0.07657623609461292,-1.0277102944035292,,,
balanced_random,2,195,48066,4,Theory,-0.12427993791575409,-1.1461664231324673,False,-0.12427993791575409,-1.1461664231324673,,,
balanced_random,2,196,1272,4,Theory,-1.7889560788802767,0.33173881000209576,False,-1.7889560788802767,0.33173881000209576,,,
balanced_random,2,197,1153736,4,Theory,-1.404883808315114,-0.09979768251921631,False,-1.404883808315114,-0.09979768251921631,,,
balanced_random,2,198,711527,4,Theory,-0.9802995125656737,0.21714270998736135,False,-0.9802995125656737,0.21714270998736135,,,
balanced_random,2,199,28674,4,Theory,-1.2634687150346826,0.4459314067515634,False,-1.2634687150346826,0.4459314067515634,,,
balanced_random,2,200,178718,5,Genetic_Algorithms,-0.20277297565455257,-1.2422447102077767,False,-0.20277297565455257,-1.2422447102077767,,,
balanced_random,2,201,198653,5,Genetic_Algorithms,-1.1975438634831062,-0.3158118713695652,False,-1.1975438634831062,-0.3158118713695652,,,
balanced_random,2,202,459214,5,Genetic_Algorithms,-0.01120305716856227,-1.1913654067605994,False,-0.01120305716856227,-1.1913654067605994,,,
balanced_random,2,203,28851,5,Genetic_Algorithms,1.1081491488532083,-1.651703389502731,False,1.1081491488532083,-1.651703389502731,,,
balanced_random,2,204,1114502,5,Genetic_Algorithms,-0.9244457299247213,-0.3957806423906264,False,-0.9244457299247213,-0.3957806423906264,,,
