query_movie_id,query_title,query_genres,method,rank,recommended_movie_id,recommended_title,recommended_genres,observed_colike_count,lift,score,hit_in_test_if_applicable,top_contributing_factor,contribution_explanation
895,Scream 2 (1997),Horror|Thriller,popularity,4,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,3.0,0.3993506493506494,7084.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,5,480,North by Northwest (1959),Comedy|Thriller,4.0,0.5324675324675325,7084.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,6,527,Gandhi (1982),Drama,6.0,0.8424657534246576,6716.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,7,23,Taxi Driver (1976),Drama|Thriller,5.0,0.702054794520548,6716.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,8,511,Lawrence of Arabia (1962),Adventure|War,1.0,0.1413793103448276,6670.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,9,124,Lone Star (1996),Drama|Mystery,5.0,0.7118055555555556,6624.0,,,
895,Scream 2 (1997),Horror|Thriller,popularity,10,208,Young Frankenstein (1974),Comedy|Horror,4.0,0.5815602836879433,6486.0,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,1,682,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,14.0,7.175,0.816496580927726,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,2,219,"Nightmare on Elm Street, A (1984)",Horror,7.0,2.928571428571429,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,3,307,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,17.0,3.2268518518518516,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,4,218,Cape Fear (1991),Thriller,8.0,1.9294117647058824,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,5,443,"Birds, The (1963)",Horror,5.0,0.9490740740740741,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,6,665,Alien 3 (1992),Action|Horror|Sci-Fi|Thriller,2.0,1.413793103448276,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,7,447,Carrie (1976),Horror,4.0,1.2615384615384615,0.7071067811865475,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,8,23,Taxi Driver (1976),Drama|Thriller,5.0,0.702054794520548,0.4999999999999999,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,9,159,Basic Instinct (1992),Mystery|Thriller,4.0,2.1025641025641026,0.4999999999999999,,,
895,Scream 2 (1997),Horror|Thriller,genre_cosine,10,208,Young Frankenstein (1974),Comedy|Horror,4.0,0.5815602836879433,0.4999999999999999,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,1,272,Good Will Hunting (1997),Drama,21.0,2.625,21.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,2,307,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,17.0,3.2268518518518516,17.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,3,332,Kiss the Girls (1997),Crime|Drama|Thriller,15.0,4.212328767123288,15.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,4,315,Apt Pupil (1998),Drama|Thriller,14.0,2.296,14.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,5,682,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,14.0,7.175,14.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,6,298,Face/Off (1997),Action|Sci-Fi|Thriller,13.0,2.065891472868217,13.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,7,340,Boogie Nights (1997),Drama,13.0,2.3377192982456143,13.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,8,343,Alien: Resurrection (1997),Action|Horror|Sci-Fi,13.0,5.670212765957447,13.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,9,326,G.I. Jane (1997),Action|Drama|War,12.0,2.8275862068965516,12.0,,,
895,Scream 2 (1997),Horror|Thriller,item_item_full_colike,10,304,Fly Away Home (1996),Adventure|Children's,11.0,2.81875,11.0,,,
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,1,479,Vertigo (1958),Mystery|Thriller,59.0,2.4357324227300587,69.71321062104478,,3,factor 3 contributes 0.643 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,2,134,Citizen Kane (1941),Drama,68.0,2.807284826197356,68.90596963083392,,3,factor 3 contributes 0.684 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,61.0,2.6491203831629364,62.337796255497935,,3,factor 3 contributes 0.769 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,4,209,This Is Spinal Tap (1984),Comedy|Drama|Musical,61.0,3.021959548200683,59.2246136295853,,3,factor 3 contributes 0.844 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,5,480,North by Northwest (1959),Comedy|Thriller,54.0,2.345122962144239,57.256824456342684,,3,factor 3 contributes 0.674 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,6,527,Gandhi (1982),Drama,61.0,2.7942776644321383,57.097388086745354,,3,factor 3 contributes 0.725 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,7,511,Lawrence of Arabia (1962),Adventure|War,53.0,2.444558571777941,56.8670672468764,,3,factor 3 contributes 0.919 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,8,23,Taxi Driver (1976),Drama|Thriller,57.0,2.611046342174293,55.849969341627954,,2,factor 2 contributes 0.647 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,9,83,Much Ado About Nothing (1993),Comedy|Romance,53.0,2.550079085667636,53.967893213438934,,3,factor 3 contributes 0.677 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,proposed_poisson_colike,10,651,Glory (1989),Action|Drama|War,48.0,2.4136938089905615,52.86128093060766,,3,factor 3 contributes 0.761 to w*z_i.z_j
208,Young Frankenstein (1974),Comedy|Horror,popularity,1,272,Good Will Hunting (1997),Drama,22.0,0.8971631205673759,23124.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,2,134,Citizen Kane (1941),Drama,68.0,2.807284826197356,22842.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,3,479,Vertigo (1958),Mystery|Thriller,59.0,2.4357324227300587,22842.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,4,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,61.0,2.6491203831629364,21714.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,5,480,North by Northwest (1959),Comedy|Thriller,54.0,2.345122962144239,21714.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,6,527,Gandhi (1982),Drama,61.0,2.7942776644321383,20586.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,7,23,Taxi Driver (1976),Drama|Thriller,57.0,2.611046342174293,20586.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,8,511,Lawrence of Arabia (1962),Adventure|War,53.0,2.444558571777941,20445.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,9,124,Lone Star (1996),Drama|Mystery,38.0,1.764873916469661,20304.0,,,
208,Young Frankenstein (1974),Comedy|Horror,popularity,10,83,Much Ado About Nothing (1993),Comedy|Romance,53.0,2.550079085667636,19599.0,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,1,123,"Frighteners, The (1996)",Comedy|Horror,16.0,2.140141843971631,0.9999999999999998,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,2,13,Mighty Aphrodite (1995),Comedy,30.0,2.134449977365324,0.7071067811865475,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,3,219,"Nightmare on Elm Street, A (1984)",Horror,17.0,2.3203068461427123,0.7071067811865475,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,4,393,Mrs. Doubtfire (1993),Comedy,44.0,3.0337062221247346,0.7071067811865475,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,5,447,Carrie (1976),Horror,25.0,2.5722858701582108,0.7071067811865475,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,6,443,"Birds, The (1963)",Horror,45.0,2.7866430260047284,0.7071067811865475,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,7,184,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,24.0,2.5888812628689086,0.6324555320336758,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,8,83,Much Ado About Nothing (1993),Comedy|Romance,53.0,2.550079085667636,0.4999999999999999,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,9,255,My Best Friend's Wedding (1997),Comedy|Romance,11.0,0.8863539263436726,0.4999999999999999,,,
208,Young Frankenstein (1974),Comedy|Horror,genre_cosine,10,284,Tin Cup (1996),Comedy|Romance,18.0,1.5433715220949265,0.4999999999999999,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,1,134,Citizen Kane (1941),Drama,68.0,2.807284826197356,68.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,2,209,This Is Spinal Tap (1984),Comedy|Drama|Musical,61.0,3.021959548200683,61.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,3,527,Gandhi (1982),Drama,61.0,2.7942776644321383,61.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,4,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,61.0,2.6491203831629364,61.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,5,479,Vertigo (1958),Mystery|Thriller,59.0,2.4357324227300587,59.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,6,23,Taxi Driver (1976),Drama|Thriller,57.0,2.611046342174293,57.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,7,514,Annie Hall (1977),Comedy|Romance,56.0,2.949014351929413,56.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,8,480,North by Northwest (1959),Comedy|Thriller,54.0,2.345122962144239,54.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,9,511,Lawrence of Arabia (1962),Adventure|War,53.0,2.444558571777941,53.0,,,
208,Young Frankenstein (1974),Comedy|Horror,item_item_full_colike,10,83,Much Ado About Nothing (1993),Comedy|Romance,53.0,2.550079085667636,53.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,1,566,Clear and Present Danger (1994),Action|Adventure|Thriller,41.0,3.985054627911771,44.40751392660844,,3,factor 3 contributes 0.831 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,2,227,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,50.0,6.266613503455609,41.878588962795156,,3,factor 3 contributes 1.061 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,3,684,In the Line of Fire (1993),Action|Thriller,42.0,3.6702807895468443,38.28475886667887,,3,factor 3 contributes 0.853 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,4,208,Young Frankenstein (1974),Comedy|Horror,37.0,2.4995343505981804,35.64476794030802,,3,factor 3 contributes 0.979 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,5,431,Highlander (1986),Action|Adventure,35.0,3.922162804515746,34.863507540937796,,3,factor 3 contributes 1.092 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,6,651,Glory (1989),Action|Drama|War,33.0,2.363408521303258,34.024251941642675,,3,factor 3 contributes 0.849 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,7,732,Dave (1993),Comedy|Romance,37.0,3.3248522965504095,33.97106297635171,,3,factor 3 contributes 0.836 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,8,31,Crimson Tide (1995),Drama|Thriller|War,32.0,3.2775062452481807,32.10225700602897,,3,factor 3 contributes 0.730 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,9,226,Die Hard 2 (1990),Action|Thriller,31.0,4.101150392817059,31.820557805514554,,3,factor 3 contributes 0.676 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,proposed_poisson_colike,10,229,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,40.0,7.188869830379264,31.623579043537845,,3,factor 3 contributes 0.891 to w*z_i.z_j
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,1,272,Good Will Hunting (1997),Drama,15.0,0.8712121212121213,16236.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,2,134,Citizen Kane (1941),Drama,25.0,1.4699463773537846,16038.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,3,479,Vertigo (1958),Mystery|Thriller,32.0,1.8815313630128443,16038.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,4,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,24.0,1.4844549390003934,15246.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,5,480,North by Northwest (1959),Comedy|Thriller,26.0,1.6081595172504262,15246.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,6,527,Gandhi (1982),Drama,33.0,2.15296803652968,14454.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,7,23,Taxi Driver (1976),Drama|Thriller,18.0,1.174346201743462,14454.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,8,511,Lawrence of Arabia (1962),Adventure|War,35.0,2.2991988854057817,14355.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,9,124,Lone Star (1996),Drama|Mystery,12.0,0.7937710437710437,14256.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,popularity,10,208,Young Frankenstein (1974),Comedy|Horror,37.0,2.4995343505981804,13959.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,1,62,Stargate (1994),Action|Adventure|Sci-Fi,22.0,4.873385012919897,1.0000000000000002,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,2,227,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,50.0,6.266613503455609,1.0000000000000002,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,3,229,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,40.0,7.188869830379264,1.0000000000000002,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,4,380,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,33.0,6.163398692810457,1.0000000000000002,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,5,449,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,25.0,6.435981435981437,1.0000000000000002,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,6,252,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,13.0,2.6346443154953794,0.8660254037844388,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,7,164,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,32.0,3.585977421271539,0.8660254037844388,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,8,358,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,5.0,1.4883207070707072,0.8660254037844388,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,9,431,Highlander (1986),Action|Adventure,35.0,3.922162804515746,0.816496580927726,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,genre_cosine,10,250,"Fifth Element, The (1997)",Action|Sci-Fi,25.0,2.1453271453271454,0.816496580927726,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,1,227,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,50.0,6.266613503455609,50.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,2,684,In the Line of Fire (1993),Action|Thriller,42.0,3.6702807895468443,42.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,3,566,Clear and Present Danger (1994),Action|Adventure|Thriller,41.0,3.985054627911771,41.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,4,229,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,40.0,7.188869830379264,40.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,5,208,Young Frankenstein (1974),Comedy|Horror,37.0,2.4995343505981804,37.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,6,732,Dave (1993),Comedy|Romance,37.0,3.3248522965504095,37.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,7,393,Mrs. Doubtfire (1993),Comedy,35.0,3.4369467874622512,35.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,8,209,This Is Spinal Tap (1984),Comedy|Drama|Musical,35.0,2.4695099139543584,35.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,9,431,Highlander (1986),Action|Adventure,35.0,3.922162804515746,35.0,,,
230,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,item_item_full_colike,10,511,Lawrence of Arabia (1962),Adventure|War,35.0,2.2991988854057817,35.0,,,
134,Citizen Kane (1941),Drama,proposed_poisson_colike,1,479,Vertigo (1958),Mystery|Thriller,92.0,3.3057460752934,88.28188759799902,,2,factor 2 contributes 0.580 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,2,480,North by Northwest (1959),Comedy|Thriller,87.0,3.2884800384800386,84.3163399159884,,5,factor 5 contributes 0.587 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,83.0,3.137285553952221,83.18934944322146,,2,factor 2 contributes 0.625 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,4,23,Taxi Driver (1976),Drama|Thriller,82.0,3.2693218332487737,77.94154528406125,,2,factor 2 contributes 0.593 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,5,511,Lawrence of Arabia (1962),Adventure|War,74.0,2.970710940825883,73.14017389215873,,3,factor 3 contributes 0.716 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,6,654,Chinatown (1974),Film-Noir|Mystery|Thriller,71.0,3.723334445556668,69.22381152813162,,5,factor 5 contributes 0.689 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,7,208,Young Frankenstein (1974),Comedy|Horror,68.0,2.807284826197356,68.90596963083392,,3,factor 3 contributes 0.684 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,8,498,"African Queen, The (1951)",Action|Adventure|Romance|War,71.0,3.3329848665870174,68.00331468812676,,5,factor 5 contributes 0.628 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,9,527,Gandhi (1982),Drama,62.0,2.4719262641637068,66.78989734534844,,4,factor 4 contributes 0.572 to w*z_i.z_j
134,Citizen Kane (1941),Drama,proposed_poisson_colike,10,209,This Is Spinal Tap (1984),Comedy|Drama|Musical,65.0,2.802697759487883,62.81907639898911,,3,factor 3 contributes 0.658 to w*z_i.z_j
134,Citizen Kane (1941),Drama,popularity,1,272,Good Will Hunting (1997),Drama,29.0,1.029320987654321,26568.0,,,
134,Citizen Kane (1941),Drama,popularity,2,479,Vertigo (1958),Mystery|Thriller,92.0,3.3057460752934,26244.0,,,
134,Citizen Kane (1941),Drama,popularity,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,83.0,3.137285553952221,24948.0,,,
134,Citizen Kane (1941),Drama,popularity,4,480,North by Northwest (1959),Comedy|Thriller,87.0,3.2884800384800386,24948.0,,,
134,Citizen Kane (1941),Drama,popularity,5,527,Gandhi (1982),Drama,62.0,2.4719262641637068,23652.0,,,
134,Citizen Kane (1941),Drama,popularity,6,23,Taxi Driver (1976),Drama|Thriller,82.0,3.2693218332487737,23652.0,,,
134,Citizen Kane (1941),Drama,popularity,7,511,Lawrence of Arabia (1962),Adventure|War,74.0,2.970710940825883,23490.0,,,
134,Citizen Kane (1941),Drama,popularity,8,124,Lone Star (1996),Drama|Mystery,53.0,2.1424468449931413,23328.0,,,
134,Citizen Kane (1941),Drama,popularity,9,208,Young Frankenstein (1974),Comedy|Horror,68.0,2.807284826197356,22842.0,,,
134,Citizen Kane (1941),Drama,popularity,10,83,Much Ado About Nothing (1993),Comedy|Romance,54.0,2.261390887290168,22518.0,,,
134,Citizen Kane (1941),Drama,genre_cosine,1,340,Boogie Nights (1997),Drama,22.0,1.123348494693524,1.0,,,
134,Citizen Kane (1941),Drama,genre_cosine,2,272,Good Will Hunting (1997),Drama,29.0,1.029320987654321,1.0,,,
134,Citizen Kane (1941),Drama,genre_cosine,3,527,Gandhi (1982),Drama,62.0,2.4719262641637068,1.0,,,
134,Citizen Kane (1941),Drama,genre_cosine,4,23,Taxi Driver (1976),Drama|Thriller,82.0,3.2693218332487737,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,5,283,Emma (1996),Drama|Romance,30.0,1.5591931216931219,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,6,293,Donnie Brasco (1997),Crime|Drama,26.0,1.498472069429165,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,7,124,Lone Star (1996),Drama|Mystery,53.0,2.1424468449931413,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,8,14,"Postino, Il (1994)",Drama|Romance,45.0,1.9695071010860483,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,9,582,"Piano, The (1993)",Drama|Romance,46.0,2.732300327538423,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,genre_cosine,10,1101,Six Degrees of Separation (1993),Drama|Mystery,24.0,2.7940740740740737,0.7071067811865475,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,1,479,Vertigo (1958),Mystery|Thriller,92.0,3.3057460752934,92.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,2,480,North by Northwest (1959),Comedy|Thriller,87.0,3.2884800384800386,87.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,3,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,83.0,3.137285553952221,83.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,4,23,Taxi Driver (1976),Drama|Thriller,82.0,3.2693218332487737,82.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,5,511,Lawrence of Arabia (1962),Adventure|War,74.0,2.970710940825883,74.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,6,654,Chinatown (1974),Film-Noir|Mystery|Thriller,71.0,3.723334445556668,71.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,7,498,"African Queen, The (1951)",Action|Adventure|Romance|War,71.0,3.3329848665870174,71.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,8,514,Annie Hall (1977),Comedy|Romance,71.0,3.2542529406046468,71.0,,,
134,Citizen Kane (1941),Drama,item_item_full_colike,9,484,"Maltese Falcon, The (1941)",Film-Noir|Mystery,70.0,3.6381172839506175,70.0,,,
